14,1,1703.41,588.36,63.63,137.61,1,-1,-1,-1
14,3,1406.88,529.99,39.26,101.77,1,-1,-1,-1
14,4,1612.89,591.41,50.17,133.19,1,-1,-1,-1
14,5,480.43,547.62,36.94,94.66,1,-1,-1,-1
14,6,1533.45,538.32,29.29,77.46,1,-1,-1,-1
14,7,1486.00,522.13,29.62,75.73,1,-1,-1,-1
14,8,523.52,548.79,34.41,92.29,1,-1,-1,-1
14,9,163.78,589.02,55.14,174.04,1,-1,-1,-1
14,10,52.37,583.10,57.96,171.24,1,-1,-1,-1
14,11,674.39,523.10,26.30,73.77,1,-1,-1,-1
14,13,641.99,531.02,25.01,69.15,1,-1,-1,-1
14,15,828.18,511.41,19.86,46.06,1,-1,-1,-1
14,16,613.51,531.66,27.45,71.06,1,-1,-1,-1
14,17,796.30,509.66,19.34,45.10,1,-1,-1,-1
14,18,771.11,511.07,18.25,45.44,1,-1,-1,-1
14,23,608.45,526.34,22.90,68.64,1,-1,-1,-1
14,26,1464.22,501.56,26.00,57.61,1,-1,-1,-1
15,1,1711.01,584.87,64.28,139.15,1,-1,-1,-1
15,3,1410.19,530.72,39.25,101.76,1,-1,-1,-1
15,4,1620.98,593.53,50.66,134.46,1,-1,-1,-1
15,5,478.91,548.06,37.02,94.88,1,-1,-1,-1
15,6,1537.33,538.97,29.36,77.66,1,-1,-1,-1
15,7,1491.00,522.60,29.64,75.75,1,-1,-1,-1
15,8,522.59,548.79,34.69,92.99,1,-1,-1,-1
15,9,152.69,591.90,55.55,174.90,1,-1,-1,-1
15,10,41.76,583.46,58.53,172.88,1,-1,-1,-1
15,11,674.42,523.18,26.35,73.96,1,-1,-1,-1
15,13,641.37,531.10,24.95,68.96,1,-1,-1,-1
15,15,828.65,510.05,19.93,46.20,1,-1,-1,-1
15,16,613.58,529.80,26.73,69.37,1,-1,-1,-1
15,17,796.21,508.73,19.42,45.31,1,-1,-1,-1
15,18,773.11,510.50,18.27,45.46,1,-1,-1,-1
15,23,607.61,525.35,23.35,69.89,1,-1,-1,-1
15,26,1465.19,500.91,26.59,58.93,1,-1,-1,-1
16,1,1718.63,587.65,65.02,140.84,1,-1,-1,-1
16,3,1413.67,532.12,39.17,101.55,1,-1,-1,-1
16,4,1628.16,595.22,51.13,135.58,1,-1,-1,-1
16,5,477.58,548.09,37.11,95.14,1,-1,-1,-1
16,6,1539.55,525.74,35.55,94.08,1,-1,-1,-1
16,7,1493.89,523.40,29.67,75.89,1,-1,-1,-1
16,8,520.77,548.60,34.83,93.42,1,-1,-1,-1
16,9,133.01,591.95,58.87,185.14,1,-1,-1,-1
16,10,29.13,581.98,58.96,174.26,1,-1,-1,-1
16,11,673.97,522.99,26.37,74.01,1,-1,-1,-1
16,13,640.42,530.80,24.90,68.87,1,-1,-1,-1
16,15,829.38,509.45,19.99,46.34,1,-1,-1,-1
16,16,613.71,529.64,26.54,69.04,1,-1,-1,-1
16,17,796.14,508.23,19.50,45.50,1,-1,-1,-1
16,18,774.20,509.92,18.29,45.44,1,-1,-1,-1
16,21,1374.01,500.76,27.90,64.35,1,-1,-1,-1
16,23,607.20,524.37,23.76,71.05,1,-1,-1,-1
16,26,1465.87,500.49,27.25,60.39,1,-1,-1,-1
17,1,1725.51,588.46,65.52,142.07,1,-1,-1,-1
17,3,1418.71,533.20,39.22,101.75,1,-1,-1,-1
17,4,1637.85,594.12,51.60,136.69,1,-1,-1,-1
17,5,475.73,549.63,37.29,95.62,1,-1,-1,-1
17,6,1547.07,539.85,28.32,75.00,1,-1,-1,-1
17,7,1496.34,522.53,29.69,76.02,1,-1,-1,-1
17,8,516.65,549.92,35.09,94.12,1,-1,-1,-1
17,9,124.45,596.82,57.44,180.71,1,-1,-1,-1
17,10,18.22,584.72,59.60,176.43,1,-1,-1,-1
17,11,672.37,523.75,26.43,74.23,1,-1,-1,-1
17,13,639.64,531.31,24.88,68.84,1,-1,-1,-1
17,15,829.38,509.53,20.05,46.47,1,-1,-1,-1
17,16,613.83,530.71,26.44,68.96,1,-1,-1,-1
17,17,795.87,510.98,19.46,45.42,1,-1,-1,-1
17,18,773.23,509.61,18.30,45.42,1,-1,-1,-1
17,21,1375.25,500.40,28.37,65.51,1,-1,-1,-1
17,23,606.76,526.41,22.90,68.40,1,-1,-1,-1
18,1,1734.46,591.68,65.69,142.54,1,-1,-1,-1
18,3,1421.75,533.79,39.26,101.93,1,-1,-1,-1
18,4,1644.81,592.73,52.06,137.86,1,-1,-1,-1
18,5,473.74,549.80,37.51,96.22,1,-1,-1,-1
18,6,1550.43,541.96,28.30,74.91,1,-1,-1,-1
18,7,1500.62,522.60,29.66,75.96,1,-1,-1,-1
18,8,514.25,549.85,35.29,94.70,1,-1,-1,-1
18,9,108.87,599.59,58.05,182.42,1,-1,-1,-1
18,10,7.39,587.58,60.08,177.99,1,-1,-1,-1
18,11,672.08,524.09,26.50,74.43,1,-1,-1,-1
18,13,639.16,531.38,24.86,68.83,1,-1,-1,-1
18,15,829.36,510.09,20.10,46.59,1,-1,-1,-1
18,16,613.63,532.24,26.28,68.70,1,-1,-1,-1
18,17,795.13,511.43,19.48,45.47,1,-1,-1,-1
18,18,771.51,509.17,18.32,45.43,1,-1,-1,-1
18,21,1376.50,500.59,28.75,66.39,1,-1,-1,-1
18,23,605.85,527.80,22.89,68.35,1,-1,-1,-1
18,30,1069.63,484.72,18.74,43.39,1,-1,-1,-1
19,1,1742.40,593.80,65.74,142.79,1,-1,-1,-1
19,3,1424.34,534.64,39.36,102.27,1,-1,-1,-1
19,4,1651.87,592.96,52.55,139.19,1,-1,-1,-1
19,5,471.89,549.46,37.78,96.94,1,-1,-1,-1
19,6,1554.02,542.76,28.36,75.05,1,-1,-1,-1
19,7,1503.13,519.64,31.16,79.78,1,-1,-1,-1
19,8,512.73,549.78,35.41,95.05,1,-1,-1,-1
19,9,95.23,599.65,62.32,195.96,1,-1,-1,-1
19,10,-0.58,588.56,60.21,179.00,1,-1,-1,-1
19,11,671.90,524.05,26.54,74.53,1,-1,-1,-1
19,13,638.68,531.62,24.86,68.86,1,-1,-1,-1
19,15,829.33,510.63,20.15,46.67,1,-1,-1,-1
19,16,613.28,533.08,26.26,68.77,1,-1,-1,-1
19,17,794.81,512.19,19.49,45.52,1,-1,-1,-1
19,18,770.57,508.69,18.31,45.40,1,-1,-1,-1
19,23,604.92,528.27,22.87,68.29,1,-1,-1,-1
19,30,1069.36,485.71,18.51,42.85,1,-1,-1,-1
20,1,1752.25,595.40,65.88,143.30,1,-1,-1,-1
20,3,1425.97,534.69,39.98,103.77,1,-1,-1,-1
20,4,1659.90,594.41,53.04,140.50,1,-1,-1,-1
20,5,470.22,550.05,37.84,97.16,1,-1,-1,-1
20,6,1556.71,541.95,28.47,75.34,1,-1,-1,-1
20,7,1505.48,517.46,31.47,80.59,1,-1,-1,-1
20,8,510.49,551.01,35.56,95.36,1,-1,-1,-1
20,9,82.47,601.27,63.08,198.60,1,-1,-1,-1
20,10,-10.28,604.41,60.70,181.83,1,-1,-1,-1
20,11,671.00,524.40,26.63,74.75,1,-1,-1,-1
20,13,637.58,532.83,24.87,68.89,1,-1,-1,-1
20,15,828.42,510.20,20.14,46.65,1,-1,-1,-1
20,16,613.76,534.23,25.87,67.87,1,-1,-1,-1
20,17,795.02,510.78,19.50,45.55,1,-1,-1,-1
20,18,769.59,509.25,18.28,45.30,1,-1,-1,-1
20,23,603.96,529.40,22.90,68.39,1,-1,-1,-1
20,30,1068.78,486.65,18.37,42.55,1,-1,-1,-1
21,1,1760.87,596.00,66.08,143.93,1,-1,-1,-1
21,3,1428.01,535.01,41.01,106.60,1,-1,-1,-1
21,4,1667.00,595.43,53.52,141.76,1,-1,-1,-1
21,5,468.59,550.34,37.92,97.37,1,-1,-1,-1
21,6,1562.49,542.68,28.54,75.61,1,-1,-1,-1
21,7,1509.82,517.84,31.28,80.22,1,-1,-1,-1
21,8,508.80,552.01,35.70,95.67,1,-1,-1,-1
21,9,68.61,604.22,64.01,201.15,1,-1,-1,-1
21,10,-20.63,607.00,61.21,183.36,1,-1,-1,-1
21,11,669.99,525.03,26.73,75.02,1,-1,-1,-1
21,13,636.47,532.96,24.98,69.26,1,-1,-1,-1
21,15,827.34,511.15,19.54,45.24,1,-1,-1,-1
21,16,615.12,534.79,25.81,67.99,1,-1,-1,-1
21,17,794.75,514.10,18.93,44.22,1,-1,-1,-1
21,18,769.04,509.34,18.22,45.09,1,-1,-1,-1
21,23,603.43,530.44,22.92,68.49,1,-1,-1,-1
21,25,1205.85,491.28,16.98,37.94,1,-1,-1,-1
21,30,1068.62,484.89,18.22,42.19,1,-1,-1,-1
21,32,1332.70,508.92,19.16,42.35,1,-1,-1,-1
22,1,1770.88,597.61,66.41,144.96,1,-1,-1,-1
22,3,1429.89,536.67,41.73,108.66,1,-1,-1,-1
22,4,1674.63,596.63,54.08,143.37,1,-1,-1,-1
22,5,467.68,550.83,38.06,97.74,1,-1,-1,-1
22,6,1566.27,542.48,28.57,75.69,1,-1,-1,-1
22,7,1512.70,517.06,31.35,80.40,1,-1,-1,-1
22,8,506.69,552.92,35.87,96.02,1,-1,-1,-1
22,9,52.84,605.20,67.74,213.00,1,-1,-1,-1
22,11,669.50,525.82,26.82,75.28,1,-1,-1,-1
22,13,635.14,538.07,25.04,69.42,1,-1,-1,-1
22,15,827.38,511.18,19.57,45.29,1,-1,-1,-1
22,16,604.07,532.53,26.14,69.08,1,-1,-1,-1
22,17,794.62,515.82,18.66,43.56,1,-1,-1,-1
22,18,768.30,511.04,18.20,45.00,1,-1,-1,-1
22,23,592.89,528.52,23.66,70.61,1,-1,-1,-1
22,25,1206.26,491.59,16.96,37.91,1,-1,-1,-1
22,30,1068.36,485.76,18.11,41.93,1,-1,-1,-1
22,32,1332.87,509.08,19.22,42.49,1,-1,-1,-1
23,1,1778.51,598.62,67.33,147.07,1,-1,-1,-1
23,3,1433.29,536.33,41.89,109.14,1,-1,-1,-1
23,4,1681.88,600.30,55.02,145.91,1,-1,-1,-1
23,5,464.06,550.73,38.21,98.19,1,-1,-1,-1
23,6,1565.69,526.33,36.13,95.65,1,-1,-1,-1
23,7,1515.61,516.89,31.40,80.61,1,-1,-1,-1
23,8,505.18,553.51,36.06,96.40,1,-1,-1,-1
23,9,41.85,606.91,68.33,214.75,1,-1,-1,-1
23,11,668.96,526.37,26.94,75.58,1,-1,-1,-1
23,13,634.37,539.25,25.07,69.50,1,-1,-1,-1
23,16,601.55,531.82,26.68,70.75,1,-1,-1,-1
23,17,794.45,513.12,18.69,43.61,1,-1,-1,-1
23,18,767.78,511.10,18.20,45.00,1,-1,-1,-1
23,23,591.25,527.36,24.71,73.61,1,-1,-1,-1
23,25,1206.90,492.09,16.94,37.91,1,-1,-1,-1
23,30,1068.23,486.55,18.00,41.64,1,-1,-1,-1
23,32,1332.97,508.38,19.28,42.64,1,-1,-1,-1
23,34,1566.87,508.68,21.42,48.97,1,-1,-1,-1
24,1,1788.53,597.29,68.05,148.74,1,-1,-1,-1
24,3,1436.08,536.07,42.00,109.58,1,-1,-1,-1
24,4,1689.49,596.38,56.16,148.77,1,-1,-1,-1
24,5,461.84,552.99,38.48,98.94,1,-1,-1,-1
24,6,1566.57,517.22,37.61,99.57,1,-1,-1,-1
24,7,1519.41,517.73,31.53,80.99,1,-1,-1,-1
24,8,503.49,559.76,36.20,96.74,1,-1,-1,-1
24,9,30.34,613.33,69.40,218.23,1,-1,-1,-1
24,11,668.14,528.13,27.06,75.92,1,-1,-1,-1
24,13,632.75,541.22,25.15,69.64,1,-1,-1,-1
24,16,599.05,532.98,26.78,71.28,1,-1,-1,-1
24,17,794.45,513.26,18.72,43.67,1,-1,-1,-1
24,23,590.49,529.43,24.78,73.85,1,-1,-1,-1
24,25,1207.23,492.04,16.92,37.88,1,-1,-1,-1
24,30,1068.19,487.03,17.89,41.36,1,-1,-1,-1
24,32,1332.80,508.34,19.32,42.75,1,-1,-1,-1
24,34,1568.22,507.92,22.16,50.69,1,-1,-1,-1
25,1,1797.41,602.63,68.81,150.55,1,-1,-1,-1
25,3,1438.91,538.46,42.12,109.92,1,-1,-1,-1
25,4,1696.50,601.54,56.93,150.49,1,-1,-1,-1
25,5,460.09,557.35,38.69,99.54,1,-1,-1,-1
25,6,1570.20,522.45,38.34,101.31,1,-1,-1,-1
25,7,1523.29,521.43,31.70,81.49,1,-1,-1,-1
25,8,500.33,561.90,36.53,97.67,1,-1,-1,-1
25,9,19.42,613.70,70.72,222.73,1,-1,-1,-1
25,11,667.68,529.59,27.17,76.19,1,-1,-1,-1
25,13,631.87,543.95,25.22,69.78,1,-1,-1,-1
25,16,599.92,540.95,26.79,71.52,1,-1,-1,-1
25,23,589.86,531.54,25.00,74.45,1,-1,-1,-1
25,25,1208.00,493.46,16.92,37.85,1,-1,-1,-1
25,30,1068.21,489.15,17.79,41.09,1,-1,-1,-1
25,32,1334.69,511.11,19.40,42.95,1,-1,-1,-1
25,34,1568.92,511.14,22.63,51.79,1,-1,-1,-1
26,1,1806.89,605.66,69.51,152.12,1,-1,-1,-1
26,3,1441.62,539.83,42.21,110.25,1,-1,-1,-1
26,4,1705.01,606.75,56.24,148.28,1,-1,-1,-1
26,5,457.03,555.85,40.85,105.25,1,-1,-1,-1
26,6,1578.30,540.01,31.31,82.71,1,-1,-1,-1
26,7,1527.01,522.84,31.68,81.53,1,-1,-1,-1
26,8,498.57,562.93,36.75,98.11,1,-1,-1,-1
26,9,7.98,616.17,71.39,225.12,1,-1,-1,-1
26,11,666.93,530.69,27.28,76.45,1,-1,-1,-1
26,13,630.47,545.19,25.32,70.02,1,-1,-1,-1
26,16,599.06,542.69,26.77,71.74,1,-1,-1,-1
26,23,590.02,532.67,25.20,74.95,1,-1,-1,-1
26,25,1208.86,495.75,16.92,37.85,1,-1,-1,-1
26,30,1068.05,490.04,17.67,40.82,1,-1,-1,-1
26,32,1335.06,511.68,19.46,43.08,1,-1,-1,-1
26,34,1568.94,511.78,22.93,52.53,1,-1,-1,-1
26,36,1586.91,507.99,21.07,53.16,1,-1,-1,-1
27,1,1814.74,609.79,70.19,153.44,1,-1,-1,-1
27,3,1443.97,541.51,42.30,110.57,1,-1,-1,-1
27,4,1712.23,609.85,56.63,149.06,1,-1,-1,-1
27,5,454.82,557.31,41.26,106.48,1,-1,-1,-1
27,6,1582.33,543.31,31.31,82.76,1,-1,-1,-1
27,7,1530.22,527.06,31.71,81.70,1,-1,-1,-1
27,8,495.92,561.66,38.50,102.95,1,-1,-1,-1
27,9,0.23,623.52,72.44,228.24,1,-1,-1,-1
27,11,665.69,537.18,27.40,76.68,1,-1,-1,-1
27,13,629.07,546.10,25.74,71.10,1,-1,-1,-1
27,16,598.16,545.97,26.80,72.12,1,-1,-1,-1
27,23,588.57,533.11,24.89,74.05,1,-1,-1,-1
27,25,1208.89,498.58,16.91,37.84,1,-1,-1,-1
27,30,1067.81,496.26,17.53,40.49,1,-1,-1,-1
27,34,1567.52,512.18,23.21,53.21,1,-1,-1,-1
27,36,1586.62,511.15,23.51,59.34,1,-1,-1,-1
28,1,1823.92,611.94,70.86,154.74,1,-1,-1,-1
28,3,1447.84,544.42,42.36,110.91,1,-1,-1,-1
28,4,1721.16,614.17,57.25,150.59,1,-1,-1,-1
28,5,452.70,559.36,41.48,107.21,1,-1,-1,-1
28,6,1586.24,546.81,31.15,82.16,1,-1,-1,-1
28,7,1533.81,526.35,32.07,82.55,1,-1,-1,-1
28,8,494.49,562.22,38.85,103.96,1,-1,-1,-1
28,9,-10.73,625.83,73.50,231.57,1,-1,-1,-1
28,11,664.82,539.44,27.55,76.91,1,-1,-1,-1
28,13,625.34,548.49,25.77,71.20,1,-1,-1,-1
28,16,597.90,548.35,26.77,72.27,1,-1,-1,-1
28,23,589.30,539.79,25.51,75.78,1,-1,-1,-1
28,25,1209.39,500.38,16.91,37.81,1,-1,-1,-1
28,30,1067.60,497.72,17.41,40.22,1,-1,-1,-1
